eth_date,day_id,saint_name,saint_core,kind,status,books_on_correct_date,all_books_exist,mapped_dates_in_tselot
11-5,305,አቡነ ገብረ መንፈስ ቅዱስ,ገብረ መንፈስ ቅዱስ,monthly,CORRECT,GZ-MEL-151:መልክዐ ገብረ መንፈስ ቅዱስ በግእዝ | GZ-MEL-152:መልክዐ ገብረ መንፈስ ቅዱስ ካልዕ በግእዝ | AM-GDL-007:ገድለ አቡነ ገብረ መንፈስ ቅዱስ በአማርኛ,GZ-MEL-151:መልክዐ ገብረ መንፈስ ቅዱስ በግእዝ | GZ-MEL-152:መልክዐ ገብረ መንፈስ ቅዱስ ካልዕ በግእዝ | AM-GDL-007:ገድለ አቡነ ገብረ መንፈስ ቅዱስ በአማርኛ,"1-5, 1-5, 1-5, 2-5, 2-5, 2-5, 3-5, 3-5, 3-5, 4-5"
11-5,305,ቅዱስ ዮሐኒ ኢትዮዽያዊ,ዮሐኒ ኢትዮዽያዊ,monthly,NO_BOOK,,,
11-5,305,ቅዱስ አሞኒ ዘናሒሶ,አሞኒ ዘናሒሶ,monthly,NO_BOOK,,,
11-5,305,ቅድስት አውጋንያ (ሰማዕትና ጻድቅ),አውጋንያ,monthly,NO_BOOK,,,
11-6,306,ቅዱስ መርቄሎስ ሐዋርያ (ከ፯፪ቱ አርድእት),መርቄሎስ ሐዋርያ,annual,WRONG_DATE,,AM-MEL-033:የሐዋርያው የቅዱስ ታዴዎስ መልክዕ በአማርኛ | AM-MEL-046:የቅዱስ እንድርያስ ሐዋርያ መልክዕ በአማርኛ | GZ-MEL-023:መልክዐ ሐዋርያት በግእዝ | GZ-MEL-137:መልክዐ እንድርያስ ሐዋርያ በግእዝ | GZ-GDL-017:ገድለ አቡነ ተክለ ሐዋርያት በግእዝ | GZ-GDL-032:መጽሐፈ ገድለ ቅዱሳን ሐዋርያት በግእዝ | AM-ZNA-003:ዜና ሐዋርያት በአማርኛ,"1-2, 1-4, 1-4, 2-2, 2-4, 2-4, 3-2, 3-4, 3-4, 3-27"
11-6,306,ቅዱስ ዕዝራ ነቢይ,ዕዝራ,annual,NO_BOOK,,,
11-6,306,ቅዱስ በርተሎሜዎስ ሐዋርያ,በርተሎሜዎስ,annual,NO_BOOK,,,
11-6,306,ቅድስት ቴዎዳስያ ሰማዕት,ቴዎዳስያ,annual,NO_BOOK,,,
11-6,306,ቅድስት ንስተሮኒን ዘኢየሩሳሌም,ንስተሮኒን ዘኢየሩሳሌም,annual,NO_BOOK,,,
11-6,306,ቅድስት ደብረ ቁስቁዋም,ደብረ ቁስቁዋም,monthly,WRONG_DATE,,GZ-MEL-076:መልክዐ አቡነ መርቆሬዎስ ዘደብረ ድማኅ በግእዝ | GZ-MEL-080:መልክዐ አቡነ ማቴዎስ ዘደብረ በርበሬ በግእዝ | GZ-MEL-081:መልክዐ አቡነ ማቴዎስ ዘደብረ በርበሬ በግእዝ ካልእ | GZ-MEL-088:መልክዐ አቡነ ቡሩከ አምላክ ዘደብረ ኮል በግእዝ | GZ-MEL-089:መልክዐ አቡነ ብፁዓ አምላክ ዘደብረ ምዕዋን ወዘደብረ ኰዳዱ በግእዝ | GZ-MEL-099:መልክዐ አቡነ አብሳዲ ዘደብረ ማርያም በግእዝ | GZ-MEL-102:መልክዐ አቡነ እንድርያስ ዘደብረ ስኂን (ፅፉን) በግእዝ | GZ-MEL-103:መልክዐ አቡነ እንድርያስ ዘደብረ ጽጌ በግእዝ | GZ-MEL-107:መልክዐ አቡነ የሐንስ ዘደብረ ቢዘን በግእዝ | GZ-MEL-113:መልክዐ አቡነ ዮናስ ዘደብረ ድኁኃን ዘደብረ ጽጌ ወዘደብረ ጽዮን በግእዝ | GZ-MEL-120:መልክዐ አቡነ ፊልጶስ ዘደብረ ቢዘን በግእዝ | GZ-GDL-001:ገድለ አቡነ ፊልጶስ ዘደብረ ሊባኖስ በግእዝ,"1-13, 1-30, 2-13, 3-13, 3-13, 3-17, 4-1, 4-13, 4-16, 5-13"
11-6,306,አባታችን አዳምና እናታችን ሔዋን,አባታችን አዳምና እናታችን ሔዋን,monthly,CORRECT,AM-MEL-023:መልክዐ አዳም ወሔዋን በአማርኛ | GZ-MEL-127:መልክዐ አዳም ወሔዋን በግእዝ,AM-MEL-023:መልክዐ አዳም ወሔዋን በአማርኛ | AM-MEL-063:የአባታችን አብርሃም መልክዕ በአማርኛ | GZ-MEL-127:መልክዐ አዳም ወሔዋን በግእዝ,"1-6, 1-6, 2-6, 2-6, 3-6, 3-6, 4-6, 4-6, 5-6, 5-6"
11-6,306,አባታችን ኖኅና እናታችን ሐይከል,አባታችን ኖኅና እናታችን ሐይከል,monthly,WRONG_DATE,,AM-MEL-063:የአባታችን አብርሃም መልክዕ በአማርኛ,"11-7, 12-28"
11-6,306,ቅዱስ ኤልያስ ነቢይ,ኤልያስ,monthly,CORRECT,AM-MEL-052:የነቢዩ የቅዱስ ኤልያስ 3ኛ መልክዕ በአማርኛ | GZ-MEL-059:መልክዐ ቅዱስ ኤልያስ ነቢይ ሣልስ በግእዝ | GZ-MEL-134:መልክዐ ኤልያስ በግእዝ | AM-DRS-005:ድርሳነ ኤልያስ ነቢይ በአማርኛ,AM-MEL-052:የነቢዩ የቅዱስ ኤልያስ 3ኛ መልክዕ በአማርኛ | GZ-MEL-059:መልክዐ ቅዱስ ኤልያስ ነቢይ ሣልስ በግእዝ | GZ-MEL-134:መልክዐ ኤልያስ በግእዝ | AM-DRS-005:ድርሳነ ኤልያስ ነቢይ በአማርኛ,"1-6, 1-6, 1-6, 1-6, 2-6, 2-6, 2-6, 2-6, 3-6, 3-6"
11-6,306,ቅዱስ ባስልዮስ ዘቂሣርያ,ባስልዮስ ዘቂሣርያ,monthly,NO_BOOK,,,
11-6,306,ቅዱስ ዮሴፍ አረጋዊ,ዮሴፍ አረጋዊ,monthly,WRONG_DATE,,GZ-MEL-073:መልክዐ አረጋዊ በግእዝ | GZ-MEL-111:መልክዐ አቡነ ዮሴፍ በግእዝ | AM-GDL-016:ገድለ አቡነ አረጋዊ በአማርኛ | GZ-GDL-029:ገድለ አቡነ ዮሴፍ በግእዝ,"1-14, 1-14, 1-19, 1-19, 2-14, 2-14, 2-19, 2-19, 3-14, 3-14"
11-6,306,ቅድስት ሰሎሜ,ሰሎሜ,monthly,NO_BOOK,,,
11-6,306,አባ አርከ ሥሉስ,አርከ ሥሉስ,monthly,WRONG_DATE,,AM-TEA-003:ተአምኆ ዘሥሉስ ቅዱስ መልክዕ በአማርኛ | AM-TEA-002:ተአምኆ ዘሥሉስ ቅዱስ በአማርኛ | GZ-MEL-034:መልክዐ ሥሉስ ቅዱስ በግእዝ | GZ-TEA-002:ተአምኆ ዘሥሉስ ቅዱስ በግእዝ | GZ-TEA-003:ተአምኆ ዘሥሉስ ቅዱስ በግእዝ ካልእ,"None-None, None-None, None-None, None-None, 5-7"
11-6,306,አባ ጽጌ ድንግል,ጽጌ ድንግል,monthly,WRONG_DATE,,AM-MEL-019:መልክዐ አቡነ ሐራ ድንግል በአማርኛ | GZ-MEL-021:መልክዐ ሐራ ድንግል በግእዝ,"1-11, 1-11, 2-11, 2-11, 3-11, 3-11, 4-11, 4-11, 5-11, 5-11"
11-6,306,ቅድስት አርሴማ ድንግል,አርሴማ ድንግል,monthly,CORRECT,GZ-MEL-042:መልክዐ ሰማዕት ቅድስት አርሴማ በግእዝ | AM-GDL-008:ገድለ ሰማዕት ቅድስት አርሴማ በአማርኛ | GZ-GDL-033:ገድለ ሰማዕት ቅድስት አርሴማ በግእዝ,AM-MEL-019:መልክዐ አቡነ ሐራ ድንግል በአማርኛ | GZ-MEL-021:መልክዐ ሐራ ድንግል በግእዝ | GZ-MEL-042:መልክዐ ሰማዕት ቅድስት አርሴማ በግእዝ | AM-GDL-008:ገድለ ሰማዕት ቅድስት አርሴማ በአማርኛ | GZ-GDL-033:ገድለ ሰማዕት ቅድስት አርሴማ በግእዝ,"1-6, 1-6, 1-6, 1-11, 1-11, 1-29, 1-29, 1-29, 2-6, 2-6"
11-7,307,ቅዱሳን አብርሃምና ሣራ ( ሥላሴ ን ያስተናገዱ),አብርሃምና ሣራ,annual,NO_BOOK,,,
11-7,307,ብሥራተ ልደተ ይስሐቅ,ብሥራተ ልደተ ይስሐቅ,annual,NO_BOOK,,,
11-7,307,ታላቁ አባ ሲኖዳ (የባሕታውያን ሁሉ አለቃ),ታላቁ አባ ሲኖዳ,annual,NO_BOOK,,,
11-7,307,አባ ጊዮርጊስ ዘጋስጫ (ሊቀ ሊቃውንት ኢትዮዽያዊ የሃይማኖት ምሰሶ),ጊዮርጊስ ዘጋስጫ,annual,CORRECT,GZ-MEL-123:መልክዐ አባ ጊዮርጊስ ዘጋሥጫ በግእዝ | AM-GDL-001:ገድለ ቅዱስ አባ ጊዮርጊስ ዘጋሥጫ በአማርኛ | GZ-GDL-007:ገድለ ቅዱስ አባ ጊዮርጊስ ዘጋሥጫ በግእዝ,AM-MEL-051:የቅዱስ ጊዮርጊስ መልክዕ በአማርኛ | AM-MEL-065:ጸሎተ መልክዐ ሥቃዩ ለቅዱስ ጊዮርጊስ ሊቀ ሰማዕታት በአማርኛ | AM-MEL-066:ጸሎተ መልክዕ ዘቅዱስ ጊዮርጊስ ሊቀ ሰማዕታት በአማርኛ | AM-MEL-067:ጸሎተ መልክዕ ዘቅዱስ ጊዮርጊስ ሊቀ ሰማዕታት ካልዕ በአማርኛ | AM-SIB-001:ስብሐተ ፍቁር ዘቅዱስ ጊዮርጊስ ሊቀ ሰማዕታት በአማርኛ | GZ-MEL-036:መልክዐ ሥቃዩ ለጊዮርጊስ በግእዝ | GZ-MEL-065:መልክዐ ቅዱስ ጊዮርጊስ በግእዝ | GZ-MEL-123:መልክዐ አባ ጊዮርጊስ ዘጋሥጫ በግእዝ | GZ-MEL-154:መልክዐ ጊዮርጊስ በግእዝ | GZ-MEL-155:መልክዐ ጊዮርጊስ ካልዕ ወሥቃዩ በግእዝ | AM-GDL-001:ገድለ ቅዱስ አባ ጊዮርጊስ ዘጋሥጫ በአማርኛ | GZ-GDL-007:ገድለ ቅዱስ አባ ጊዮርጊስ ዘጋሥጫ በግእዝ | GZ-GDL-014:ገድለ ቅዱስ ጊዮርጊስ ሰማዕት በግእዝ | AM-GDL-018:ገድለ ቅዱስ ጊዮርጊስ ሰማዕት በአማርኛ,"1-7, 1-7, 1-7, 1-23, 1-23, 1-23, 1-23, 1-23, 1-23, 1-23"
11-7,307,ቅዱስ አግናጥዮስ ዘአንጾኪያ (ምጥው ለአንበሳ),አግናጥዮስ ዘአንጾኪያ,annual,CORRECT,GZ-MEL-058:መልክዐ ቅዱስ አግናጥዮስ ምጥው ለአንበሳ በግእዝ,GZ-MEL-058:መልክዐ ቅዱስ አግናጥዮስ ምጥው ለአንበሳ በግእዝ,"1-7, 2-7, 2-26, 3-7, 4-7, 4-24, 5-7, 6-7, 7-7, 8-7"
11-7,307,አባ መቃቢስ,መቃቢስ,annual,NO_BOOK,,,
11-7,307,አባ አግራጥስ,አግራጥስ,annual,NO_BOOK,,,
11-7,307,አባ ዳንኤል ዘገዳመ ሲሐት,ዳንኤል ዘገዳመ ሲሐት,monthly,WRONG_DATE,,GZ-MEL-114:መልክዐ አቡነ ዳንኤል በግእዝ | GZ-GDL-028:ገድለ አቡነ ዳንኤል በግእዝ,"3-6, 3-6"
11-7,307,አባ ባውላ ገዳማዊ,ባውላ ገዳማዊ,monthly,NO_BOOK,,,
11-7,307,ቅዱስ አትናቴዎስ ሐዋርያዊ,አትናቴዎስ ሐዋርያዊ,monthly,NO_BOOK,,,
11-8,308,አቡነ ኪሮስ ጻድቅ (አረጋዊና ገዳማዊ),ኪሮስ ጻድቅ,annual,CORRECT,GZ-GDL-016:ገድለ አቡነ ኪሮስ በግእዝ | AM-GDL-021:ገድለ አቡነ ኪሮስ በአማርኛ,AM-MEL-003:መልክዐ ለአቡነ አቢብ ጻድቅ በአማርኛ | AM-MEL-021:መልክዐ አቡነ ዮሐንስ ጻድቅ በአማርኛ | AM-MEL-060:የአቡነ አባለ ክርስቶስ ጻድቅ መልክዕ በአማርኛ | GZ-GDL-016:ገድለ አቡነ ኪሮስ በግእዝ | AM-GDL-021:ገድለ አቡነ ኪሮስ በአማርኛ,"1-8, 1-8, 1-16, 1-25, 2-8, 2-8, 2-16, 2-25, 3-8, 3-8"
11-8,308,አባ ብሶይ ጻድቅ (ኮከበ ገዳም),ብሶይ ጻድቅ,annual,WRONG_DATE,,AM-MEL-003:መልክዐ ለአቡነ አቢብ ጻድቅ በአማርኛ | AM-MEL-021:መልክዐ አቡነ ዮሐንስ ጻድቅ በአማርኛ | AM-MEL-060:የአቡነ አባለ ክርስቶስ ጻድቅ መልክዕ በአማርኛ,"1-16, 1-25, 2-16, 2-25, 3-16, 3-25, 4-16, 4-19, 4-25, 5-16"
11-8,308,አባ ሚሳኤል ነዳይ (ጻድቅ),ሚሳኤል ነዳይ,annual,NO_BOOK,,,
11-8,308,አባ ቢማ ሰማዕት,ቢማ,annual,NO_BOOK,,,
11-8,308,አባ በላኒ ሰማዕት,በላኒ,annual,NO_BOOK,,,
11-8,308,ቅዱሳን አቤሮንና አቶም (ሰማዕታት),አቤሮንና አቶም,annual,NO_BOOK,,,
11-8,308,ቅዱስ ሙሴ ሊቀ ነቢያት,ሙሴ ሊቀ ነቢያት,monthly,WRONG_DATE,,AM-TSE-003:የነቢያት ጸሎት በአማርኛ | GZ-TSE-002:ጸሎተ ነቢያት በግእዝ | TI-MZM-002:መዝሙር መኃልይ ነቢያት ብትግርኛ,"None-None, None-None, None-None"
11-8,308,ኪሩቤል (አርባዕቱ እንስሳ),ኪሩቤል,monthly,NO_BOOK,,,
11-8,308,አባ ሳሙኤል ዘደብረ ቀልሞን,ሳሙኤል ዘደብረ ቀልሞን,monthly,WRONG_DATE,,AM-MEL-054:የአቡነ ሳሙኤል ዘዋልድባ መልክዕ በአማርኛ | AM-MEL-055:የአቡነ ሳሙኤል ዘዋልድባ ኹለተኛ መልክዕ በአማርኛ | GZ-MEL-084:መልክዐ አቡነ ሳሙኤል በግእዝ ሣልስ በግእዝ | GZ-MEL-085:መልክዐ አቡነ ሳሙኤል ዘዋልድባ በግእዝ | GZ-MEL-086:መልክዐ አቡነ ሳሙኤል ዘዋልድባ ካልዕ በግእዝ,"1-12, 1-12, 1-12, 1-12, 1-12, 2-12, 2-12, 2-12, 2-12, 2-12"
11-8,308,ቅዱስ ማትያስ ሐዋርያ (ከ፲፪ቱ ሐዋርያት),ማትያስ ሐዋርያ,monthly,WRONG_DATE,,AM-MEL-033:የሐዋርያው የቅዱስ ታዴዎስ መልክዕ በአማርኛ | AM-MEL-046:የቅዱስ እንድርያስ ሐዋርያ መልክዕ በአማርኛ | GZ-MEL-023:መልክዐ ሐዋርያት በግእዝ | GZ-MEL-137:መልክዐ እንድርያስ ሐዋርያ በግእዝ | GZ-GDL-017:ገድለ አቡነ ተክለ ሐዋርያት በግእዝ | GZ-GDL-032:መጽሐፈ ገድለ ቅዱሳን ሐዋርያት በግእዝ | AM-ZNA-003:ዜና ሐዋርያት በአማርኛ,"1-2, 1-4, 1-4, 2-2, 2-4, 2-4, 3-2, 3-4, 3-4, 3-27"
11-9,309,አባ ኅልያን ገዳማዊ,ኅልያን ገዳማዊ,annual,NO_BOOK,,,
11-9,309,ቅዱስ ቴዎድሮስ ሰማዕት (ዘሐምስቱ አሕጉር),ቴዎድሮስ ሰማዕት,annual,WRONG_DATE,,GZ-MEL-039:መልክዐ ሰማዕት ቅዱስ መርቆሬዎስ በግእዝ | GZ-MEL-040:መልክዐ ሰማዕት ቅዱስ ቴዎድሮስ በግእዝ | GZ-MEL-041:መልክዐ ሰማዕት ቅዱስ ፋሲለደስ በግእዝ | GZ-MEL-042:መልክዐ ሰማዕት ቅድስት አርሴማ በግእዝ | GZ-MEL-043:መልክዐ ሰማዕት ቅድስት ኢየሉጣ በግእዝ | GZ-MEL-122:መልክዐ አባ ኖብ ሰማዕት በግእዝ | GZ-GDL-002:ገድለ ሰማዕት ቅዱስ መርቆሬዎስ በግእዝ | AM-GDL-008:ገድለ ሰማዕት ቅድስት አርሴማ በአማርኛ | GZ-GDL-014:ገድለ ቅዱስ ጊዮርጊስ ሰማዕት በግእዝ | AM-GDL-015:ገድለ ሰማዕት ቅዱስ መርቆሬዎስ በአማርኛ | AM-GDL-018:ገድለ ቅዱስ ጊዮርጊስ ሰማዕት በአማርኛ | GZ-GDL-030:ገድለ ቅዱስ ቴዎድሮስ በግእዝ | GZ-GDL-031:ገድለ ሰማዕት ቅዱስ ቴዎድሮስ በግእዝ | GZ-GDL-033:ገድለ ሰማዕት ቅድስት አርሴማ በግእዝ | AM-GDL-030:ገድለ ሰማዕት ቅዱስ ቴዎድሮስ በአማርኛ,"1-6, 1-6, 1-6, 1-11, 1-12, 1-12, 1-12, 1-12, 1-15, 1-18"
11-9,309,ቅዱስ ታውድሮስ ሰማዕት,ታውድሮስ,annual,NO_BOOK,,,
11-9,309,ሰማዕታት ሉክዮስና ድግናንዮስ (በንስሃ ለክብር የበቁ የጦር አለቆች),ሰማዕታት ሉክዮስና ድግናንዮስ,annual,WRONG_DATE,,AM-MEL-065:ጸሎተ መልክዐ ሥቃዩ ለቅዱስ ጊዮርጊስ ሊቀ ሰማዕታት በአማርኛ | AM-MEL-066:ጸሎተ መልክዕ ዘቅዱስ ጊዮርጊስ ሊቀ ሰማዕታት በአማርኛ | AM-MEL-067:ጸሎተ መልክዕ ዘቅዱስ ጊዮርጊስ ሊቀ ሰማዕታት ካልዕ በአማርኛ | AM-SIB-001:ስብሐተ ፍቁር ዘቅዱስ ጊዮርጊስ ሊቀ ሰማዕታት በአማርኛ | GZ-MEL-016:መልክዐ ሊቀ ሰማዕታት ቅዱስ እስጢፋኖስ በግእዝ | GZ-MEL-017:መልክዐ ሊቀ ሰማዕታት ቅዱስ እስጢፋኖስ ካልእ በግእዝ | AM-GDL-010:ገድለ ሰማዕታት በአማርኛ,"1-15, 1-15, 1-17, 1-17, 1-23, 1-23, 1-23, 1-23, 2-17, 2-17"
11-9,309,አባ በርሱማ ሶርያዊ (ለሶርያ መነኮሳት ኁሉ አባት),በርሱማ ሶርያዊ,monthly,NO_BOOK,,,
11-9,309,አቡነ እስትንፋሰ ክርስቶስ (ኢትዮዽያዊ),እስትንፋሰ ክርስቶስ,monthly,CORRECT,GZ-MEL-136:መልክዐ እስትንፋሰ ክርስቶስ በግእዝ | AM-GDL-014:የአቡነ እስትንፋሰ ክርስቶስ ገድል በአማርኛ,GZ-MEL-136:መልክዐ እስትንፋሰ ክርስቶስ በግእዝ | AM-GDL-014:የአቡነ እስትንፋሰ ክርስቶስ ገድል በአማርኛ,"1-9, 1-9, 2-9, 2-9, 3-9, 3-9, 4-9, 4-9, 5-9, 5-9"
11-9,309,"""፫፲፰ቱ"" ቅዱሳን ሊቃውንት (ርቱዐነ ሃይማኖት ዘኒቅያ)","""፫፲፰ቱ"" ቅዱሳን ሊቃውንት",monthly,NO_BOOK,,,
11-9,309,የብሔረ ብፁዐን ጻድቃን,የብሔረ ብፁዐን ጻድቃን,monthly,WRONG_DATE,,GZ-MEL-160:መልክዐ ጻድቃን ዘባርክናሃ በግእዝ,4-29
11-9,309,አባ መልከ ጼዴቅ ዘሚዳ (ኢትዮዽያዊ),መልከ ጼዴቅ ዘሚዳ,monthly,CORRECT,AM-MEL-068:የአቡነ መልከ ጼዴቅ መልክእ በአማርኛ | GZ-MEL-075:መልክዐ አቡነ መልከ ጼዴቅ በግእዝ,AM-MEL-068:የአቡነ መልከ ጼዴቅ መልክእ በአማርኛ | GZ-MEL-002:መልከዐ ማርያም ዳግሚት በግእዝ | GZ-MEL-003:መልከዐ አቡነ ሊቃኖስ በግእዝ | GZ-MEL-075:መልክዐ አቡነ መልከ ጼዴቅ በግእዝ,"1-9, 1-9, 1-21, 2-9, 2-9, 2-21, 3-9, 3-9, 3-21, 3-28"
11-9,309,ቅዱስ ዞሲማስ ጻድቅ (ዓለመ ብፁዐንን ያየ አባት),ዞሲማስ ጻድቅ,monthly,CORRECT,GZ-GDL-008:ገድለ ቅዱስ ዞሲማስ በግእዝ | AM-GDL-025:ገድለ ቅዱስ ዞሲማስ በአማርኛ,AM-MEL-003:መልክዐ ለአቡነ አቢብ ጻድቅ በአማርኛ | AM-MEL-021:መልክዐ አቡነ ዮሐንስ ጻድቅ በአማርኛ | AM-MEL-060:የአቡነ አባለ ክርስቶስ ጻድቅ መልክዕ በአማርኛ | GZ-GDL-008:ገድለ ቅዱስ ዞሲማስ በግእዝ | AM-GDL-025:ገድለ ቅዱስ ዞሲማስ በአማርኛ,"1-9, 1-9, 1-16, 1-25, 2-9, 2-9, 2-16, 2-25, 3-9, 3-9"
11-10,310,ቅዱስ ናትናኤል ሐዋርያ (ቀናተኛው ስምዖን),ናትናኤል ሐዋርያ,annual,WRONG_DATE,,AM-MEL-033:የሐዋርያው የቅዱስ ታዴዎስ መልክዕ በአማርኛ | AM-MEL-046:የቅዱስ እንድርያስ ሐዋርያ መልክዕ በአማርኛ | GZ-MEL-023:መልክዐ ሐዋርያት በግእዝ | GZ-MEL-137:መልክዐ እንድርያስ ሐዋርያ በግእዝ | GZ-GDL-017:ገድለ አቡነ ተክለ ሐዋርያት በግእዝ | GZ-GDL-032:መጽሐፈ ገድለ ቅዱሳን ሐዋርያት በግእዝ | AM-ZNA-003:ዜና ሐዋርያት በአማርኛ,"1-2, 1-4, 1-4, 2-2, 2-4, 2-4, 3-2, 3-4, 3-4, 3-27"
11-10,310,ታላቁ አባ ብስንዳ ጻድቅ,ታላቁ አባ ብስንዳ,annual,NO_BOOK,,,
11-10,310,አባ ከላድያኖስ ሊቀ ዻዻሳት,ከላድያኖስ ሊቀ ዻዻሳት,annual,NO_BOOK,,,
11-10,310,ታላቁ ቅዱስ ቆስጠንጢኖስ,ታላቁ ቅዱስ ቆስጠንጢኖስ,monthly,NO_BOOK,,,
11-10,310,ቅዱስ ኒቆላዎስ ዘሃገረ ሜራ,ኒቆላዎስ ዘሃገረ ሜራ,monthly,NO_BOOK,,,
11-10,310,አቡነ መልክዐ ክርስቶስ,መልክዐ ክርስቶስ,monthly,WRONG_DATE,,GZ-MEL-143:መልክዐ ክርስቶስ ሠምራ በግእዝ,"1-24, 2-24, 3-24, 4-24, 5-24, 6-24, 7-24, 8-24, 9-12, 9-24"
11-10,310,ቅዱስ ያዕቆብ ሐዋርያ (ወልደ እልፍዮስ),ያዕቆብ ሐዋርያ,monthly,WRONG_DATE,,AM-MEL-022:መልክዐ አብርሃም ይሥሐቅ ያዕቆብ በአማርኛ | AM-MEL-033:የሐዋርያው የቅዱስ ታዴዎስ መልክዕ በአማርኛ | AM-MEL-046:የቅዱስ እንድርያስ ሐዋርያ መልክዕ በአማርኛ | GZ-MEL-023:መልክዐ ሐዋርያት በግእዝ | GZ-MEL-124:መልክዐ አብርሃም ይሥሐቅ ወያዕቆብ በግእዝ | GZ-MEL-137:መልክዐ እንድርያስ ሐዋርያ በግእዝ | GZ-GDL-017:ገድለ አቡነ ተክለ ሐዋርያት በግእዝ | GZ-GDL-032:መጽሐፈ ገድለ ቅዱሳን ሐዋርያት በግእዝ | AM-ZNA-003:ዜና ሐዋርያት በአማርኛ,"1-2, 1-4, 1-4, 1-28, 1-28, 2-2, 2-4, 2-4, 2-28, 2-28"
11-10,310,ቅድስት ዕሌኒ ንግስት,ዕሌኒ ንግስት,monthly,NO_BOOK,,,
11-10,310,ቅዱስ ዕፀ መስቀል,ዕፀ መስቀል,monthly,CORRECT,AM-MEL-012:መልክዐ ቅዱስ መስቀል በአማርኛ | AM-MEL-040:የቅዱስ መስቀል 3ኛ መልክዕ በአማርኛ | GZ-MEL-050:መልክዐ ቅዱስ መስቀል ሣልስ በግእዝ | GZ-MEL-051:መልክዐ ቅዱስ መስቀል በግእዝ | GZ-DRS-002:ድርሳነ መስቀል በግእዝ | AM-DRS-008:ድርሳነ መስቀል በአማርኛ,AM-MEL-004:መልክዐ ሕማማተ መስቀል በአማርኛ | AM-MEL-012:መልክዐ ቅዱስ መስቀል በአማርኛ | AM-MEL-040:የቅዱስ መስቀል 3ኛ መልክዕ በአማርኛ | AM-TSE-001:የመስቀል አጥር ጸሎት በአማርኛ | AM-WUD-001:ውዳሴ መስቀል በአማርኛ | GZ-HAT-001:ሐፁረ መስቀል በግእዝ | GZ-MEL-024:መልክዐ ሕማማተ መስቀል በግእዝ | GZ-MEL-050:መልክዐ ቅዱስ መስቀል ሣልስ በግእዝ | GZ-MEL-051:መልክዐ ቅዱስ መስቀል በግእዝ | GZ-WUD-001:ውዳሴ መስቀል በግእዝ | GZ-DRS-002:ድርሳነ መስቀል በግእዝ | AM-DRS-008:ድርሳነ መስቀል በአማርኛ,"None-None, None-None, None-None, None-None, None-None, None-None, 1-10, 1-10, 1-10, 1-10"
11-11,311,ቅዱስ አባ ዮሐንስ (ሰማዕት ወጻድቅ),ዮሐንስ,annual,WRONG_DATE,,AM-MEL-016:መልክዐ ቅዱስ ዮሐንስ ወንጌላዊ በአማርኛ | AM-MEL-020:መልክዐ አቡነ ዕጨጌ ዮሐንስ በአማርኛ | AM-MEL-021:መልክዐ አቡነ ዮሐንስ ጻድቅ በአማርኛ | AM-MEL-047:የቅዱስ ዮሐንስ 2ኛ መልክዕ በአማርኛ | AM-MEL-048:የቅዱስ ዮሐንስ መጥምቅ መልክዕ በአማርኛ | GZ-MEL-060:መልክዐ ቅዱስ ዮሐንስ መጥምቅ በግእዝ | GZ-MEL-061:መልክዐ ቅዱስ ዮሐንስ ካልእ በግእዝ | GZ-MEL-062:መልክዐ ቅዱስ ዮሐንስ ወንጌላዊ በግእዝ | GZ-MEL-104:መልክዐ አቡነ ዕጨጌ ዮሐንስ በግእዝ | GZ-MEL-109:መልክዐ አቡነ ዮሐንስ ከማ በግእዝ | GZ-MEL-110:መልክዐ አቡነ ዮሐንስ ዘድብረ ዳጋ በግእዝ | GZ-MEL-149:መልክዐ ዮሐንስ ወልደ ነጎድጓድ በግእዝ | GZ-MEL-150:መልክዐ ዮሐንስ ፍቁረ እግዚእ በግእዝ | AM-GDL-013:የቅዱስ ዮሐንስ ገድል በአማርኛ | GZ-GDL-018:ገድለ አቡነ ዮሐንስ በግእዝ | AM-GDL-027:ገድለ አቡነ እጨጌ ዮሐንስ ዘጸገሮ በአማርኛ,"1-1, 1-1, 1-2, 1-2, 1-4, 1-4, 1-4, 1-4, 1-4, 1-4"
